,0
symbol,TRTX
price,9.09
beta,0.368314
volAvg,431452
mktCap,697719300
lastDiv,1.69
range,2.45-21.3
changes,0.3
companyName,TPG RE Finance Trust Inc
currency,USD
cik,0001630472
isin,US87266M1071
cusip,87266M107
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,REIT Mortgage
website,https://www.tpgrefinance.com/
description,"TPG RE Finance Trust, Inc. is a holding company, which engages in the provision of commercial real estate finance services. The company is headquartered in San Francisco, California. The firm is engaged in originating, acquiring and managing commercial mortgage loans and other commercial real estate-related debt instruments. The company focuses primarily on directly originating and selectively acquiring floating rate first mortgage loans that are secured by high quality commercial real estate properties undergoing some form of transition and value creation, such as re-tenanting, refurbishment or other form of repositioning. As of December 31, 2016, the Company’s portfolio consisted of 54 first mortgage loans. As of December 31, 2016, 97% of the loan commitments in its portfolio consisted of floating rate loans, and 98.6% of the loan commitments in its portfolio consisted of first mortgage loans."
ceo,Ms. Greta Guggenheim
sector,Real Estate
country,US
fullTimeEmployees,
phone,14157431500
address,345 California St Ste 3300
city,San Francisco
state,CALIFORNIA
zip,10106
dcfDiff,
dcf,9.10851
image,https://financialmodelingprep.com/image-stock/TRTX.png
ipoDate,2017-07-20
defaultImage,False
