,0
symbol,VRNA
price,6.7
beta,-1.108608
volAvg,114595
mktCap,308155776
lastDiv,0.0
range,2.01-15.71
changes,-0.15
companyName,Verona Pharma plc
currency,USD
cik,
isin,
cusip,
exchange,NASDAQ Global Market
exchangeShortName,NASDAQ
industry,Biotechnology
website,http://www.veronapharma.com
description,
ceo,Dr. David S. Zaccardelli
sector,Healthcare
country,United Kingdom
fullTimeEmployees,33
phone,44 20 3283 4200
address,3 More London Riverside
city,London
state,
zip,SE1 2RE
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/VRNA.jpg
ipoDate,
defaultImage,True
