,0
symbol,PYN
price,8.82
beta,0.32552
volAvg,9023
mktCap,50521752
lastDiv,0.42000000000000015
range,7.0-10.36
changes,0.02
companyName,Pimco New York Municipal Income Fund III
currency,USD
cik,
isin,US72201E1055
cusip,72201E105
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Asset Management
website,https://www.pimco.com/investments/closed-end-funds/new-york-municipal-income-fund-iii
description,"PIMCO New York Municipal Income Fund III (the Fund) is a non-diversified closed-end management investment company. The Fund's primary investment objective is to seek to provide current income exempt from federal, New York State and New York City income tax. The Fund invests primarily in New York municipal bonds. It normally invests at least 90% of its net assets (and at least 80% of its net assets plus any borrowings for investment purposes) in municipal bonds that pay interest that is exempt from federal, New York State and New York City income tax. It also seeks to be alternative minimum tax (AMT)-free by avoiding bonds generating interest that may subject individuals to the alternative minimum tax. It invests in various regions, including Illinois and New York. It invests in various sectors, such as transportation, tobacco, education, hospital, housing, resource recovery and mortgage. Pacific Investment Management Company LLC (PIMCO) serves as the Fund's investment manager."
ceo,Mr. Brian Shlissel
sector,Financial Services
country,US
fullTimeEmployees,
phone,12127394000
address,1633 Broadway
city,Boston
state,MASSACHUSETTS
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/PYN.png
ipoDate,2002-10-29
defaultImage,False
