,0
symbol,USAS
price,2.76
beta,2.15336
volAvg,936909
mktCap,318882112
lastDiv,0.0
range,1.0-3.9
changes,0.02
companyName,Americas Gold and Silver Corporation
currency,USD
cik,0001286973
isin,CA03062D1006
cusip,03062D100
exchange,NYSE American
exchangeShortName,AMEX
industry,Other Industrial Metals & Mining
website,https://www.americassilvercorp.com/
description,"Americas Gold & Silver Corp. engages in the acquisition, exploration, development and exploration of mineral resource properties. The company is headquartered in Toronto, Ontario and currently employs 586 full-time employees. The firm is engaged in the acquisition, exploration, development and exploration of mineral resource properties in Mexico and the United States. The company has operations in silver camps, such as Cosala Operations in Sinaloa, Mexico and the Galena Complex in Idaho, the United States. Its Cosala Operations include a diamond drilling program totaling approximately 2,800 meters at Nuestra Senora. The Cosala mining district is located in the east-central portion of the state of Sinaloa, Mexico along the western edge of the Sierra Madre Occidental, a volcanic province covering approximately 800,000 square kilometers. The Galena Complex is located in the Coeur d'Alene Mining District in Shoshone County. Its primary assets are the operating Galena Mine and Mill, the Coeur Mine and Mill and the Caladay Zone."
ceo,Mr. Darren Blasutti
sector,Basic Materials
country,CA
fullTimeEmployees,629
phone,16046789639
address,145 King St W Suite 2870
city,TORONTO
state,ONTARIO
zip,M5H 1J8
dcfDiff,-3.07
dcf,2.92721
image,https://financialmodelingprep.com/image-stock/USAS.png
ipoDate,2000-02-15
defaultImage,False
