,0
symbol,MOHO
price,1.4
beta,0.0
volAvg,90864
mktCap,49251160
lastDiv,0.0
range,1.29-11.51
changes,0.04
companyName,Ecmoho Ltd
currency,USD
cik,0001763197
isin,US27888P1049
cusip,27888P104
exchange,NasdaqGS
exchangeShortName,NASDAQ
industry,Specialty Retail
website,https://www.ecmoho.com/
description,"ECMOHO Ltd. engages in the sale and distribution of non-medical health and wellness products. The company is headquartered in Shanghai, Shanghai and currently employs 626 full-time employees. The firm distributes health supplements and food, mother and child care products, personal care products, household healthcare equipment and other health and wellness products. The firm mainly conducts its business in the Chinese domestic market."
ceo,Ms. Zoe Wang
sector,Consumer Cyclical
country,CN
fullTimeEmployees,677
phone,862161132270
address,
city,Shanghai
state,SHANGHAI
zip,200030
dcfDiff,
dcf,
image,https://financialmodelingprep.com/image-stock/MOHO.png
ipoDate,2019-11-08
defaultImage,False
