,0
symbol,CBB
price,15.26
beta,0.54078
volAvg,400007
mktCap,773385980
lastDiv,0.0
range,5.36-16.05
changes,0.01
companyName,Cincinnati Bell Inc
currency,USD
cik,0000716133
isin,US1718715022
cusip,171871502
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Telecom Services
website,https://www.cincinnatibell.com/
description,"Cincinnati Bell, Inc. is engaged in providing entertainment, data and voice communications services over wire line and wireless networks. The company is headquartered in Cincinnati, Ohio and currently employs 4,300 full-time employees. The firm serves customers in the Greater Cincinnati and Dayton, Ohio areas. The firm operates through two segments: Entertainment and Communications, and IT Services and Hardware. Through its Entertainment and Communications segment, the Company provides high-speed data, video and voice solutions to consumers and businesses over fiber network and a legacy copper network. The IT Services and Hardware segments operates through its subsidiary, Cincinnati Bell Technology Solutions Inc. (CBTS), which is engaged in the sale and service of end-to-end communications and information technology (IT) systems and solutions for business customers across the United States. The firm has interest in CyrusOne Inc., which operates carrier-neutral data center colocation business."
ceo,Mr. Leigh Fox
sector,Communication Services
country,US
fullTimeEmployees,4400
phone,15133979900
address,221 E 4th St
city,Cincinnati
state,OHIO
zip,45202
dcfDiff,256.97
dcf,15.3402
image,https://financialmodelingprep.com/image-stock/CBB.png
ipoDate,2013-01-24
defaultImage,False
