,0
symbol,KIO
price,13.69
beta,0.613309
volAvg,92321
mktCap,278458688
lastDiv,1.605
range,8.36-16.38
changes,0.02
companyName,KKR Income Opportunities Fund
currency,
cik,
isin,US48249T1060
cusip,48249T106
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Asset Management
website,http://www.kkrfunds.com/
description,"KKR Income Opportunities Fund (the Fund) is a closed-end management investment company. The Fund's investment objective is to seek a high level of current income with a secondary objective of capital appreciation. It seeks to achieve its investment objectives by employing a dynamic strategy of investing in a targeted portfolio of loans and fixed-income instruments of the United States and the non-United States issuers, and implementing hedging strategies in order to seek to achieve attractive risk-adjusted returns. It intends to invest primarily in first and second lien secured loans, unsecured loans and high-yield corporate debt instruments of varying maturities. It has investments in various sectors, including banks; chemicals; computers and peripherals; construction and engineering; electronic equipment, instruments and components; energy equipment and services; healthcare providers and services; machinery, and media. The Fund's investment advisor is KKR Credit Advisors (US) LLC."
ceo,
sector,Financial Services
country,US
fullTimeEmployees,
phone,14153153620
address,555 California St Fl 50
city,San Francisco
state,CALIFORNIA
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/KIO.jpg
ipoDate,2013-07-26
defaultImage,True
