,0
symbol,NWN
price,48.62
beta,0.39508
volAvg,191124
mktCap,1486245250
lastDiv,1.914
range,42.33-77.26
changes,0.8
companyName,Northwest Natural Holding Co
currency,USD
cik,0001733998
isin,US66765N1054
cusip,66765N105
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Utilities Regulated Gas
website,
description,"Northwest Natural Holding Co. operates through its subsidiaries, which engages in the local distribution of gas and water. The company is headquartered in Portland, Oregon and currently employs 1,167 full-time employees. The company operates through its subsidiaries as a provider of natural gas services. The company provides its services to residential, commercial and industrial customers in Oregon and Southwest Washington. Its local gas distribution involves the distribution and sale of natural gas to customers in Oregon and Southwest Washington, and includes the utility portion of its underground natural gas storage facility in Mist, Oregon, and the north Mist gas storage expansion in Oregon. Its gas storage segment represents natural gas storage services provided to intrastate and interstate customers from the non-utility portion of the Mist underground storage facility, the Gill Ranch storage facility, and asset management services. Its other segment consists of an investment in a natural gas pipeline project, its natural gas retail appliance store, and other non-utility business development and other activities."
ceo,Mr. David Anderson
sector,Utilities
country,US
fullTimeEmployees,1167
phone,15032264211
address,250 SW TAYLOR STREET
city,Portland
state,OREGON
zip,97209
dcfDiff,
dcf,47.8431
image,https://financialmodelingprep.com/image-stock/NWN.jpg
ipoDate,1980-03-17
defaultImage,True
