,0
symbol,PDCO
price,28.69
beta,1.6861
volAvg,987370
mktCap,2764396290
lastDiv,1.04
range,12.93-30.38
changes,1.285
companyName,Patterson Companies Inc
currency,USD
cik,0000891024
isin,US7033951036
cusip,703395103
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Medical Distribution
website,http://www.pattersoncompanies.com
description,"Patterson Cos., Inc. engages in dental and animal health supplies. The company is headquartered in Saint Paul, Minnesota and currently employs 7,800 full-time employees. The firm operates through three segments: dental, animal health and corporate. Dental and Animal health are strategic business units that offer similar products and services to different customer bases. Dental provides a virtually complete range of consumable dental products, equipment and software and turnkey digital solutions. In addition it provides value-added services to dentists, dental laboratories, institutions and other healthcare professionals throughout North America. Animal health is a leading, full-line distributor of animal health products, services and technologies. Corporate segment is comprised of general and administrative expenses, including home office support costs in areas such as information technology, finance, legal, human resources and facilities."
ceo,Mr. Mark Walchirk
sector,Healthcare
country,US
fullTimeEmployees,7800
phone,16516861600
address,1031 Mendota Heights Rd
city,Saint Paul
state,MINNESOTA
zip,55120
dcfDiff,29.59
dcf,26.8978
image,https://financialmodelingprep.com/image-stock/PDCO.png
ipoDate,1992-09-01
defaultImage,False
