,0
symbol,NCZ
price,4.405
beta,1.27344
volAvg,813478
mktCap,347853632
lastDiv,0.48399999999999993
range,1.98-5.38
changes,0.055
companyName,Allianzgi Convertible & Income Fund II
currency,USD
cik,0001227857
isin,US0188251096
cusip,018825109
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Asset Management
website,http://www.allianzinvestors.com/Products/pages/14.aspx
description,"AllianzGI Convertible & Income Fund II (the Fund), formerly AGIC Convertible & Income Fund II, is a diversified, closed-end management investment company. The Fund's investment objective is to provide total return through a combination of capital appreciation and high current income. The Fund focuses on investing approximately 50% of its portfolio in convertibles, but determines its allocation based on changes in equity prices, changes in interest rates and other economic and market factors. It attempts to achieve this objective by investing in a portfolio of convertible securities and non-convertible income-producing securities. The Fund invests in various sectors, such as Financials, Energy, Consumer Discretionary, Consumer Staples, Healthcare, Telecom- Wireline Integrated and Services, Technology, Publishing and Printing, and Financial Services. Allianz Global Investors Fund Management LLC is the investment manager and Allianz Global Investors U.S. LLC serves as the sub-advisor."
ceo,Mr. Thomas Fuccillo
sector,Financial Services
country,US
fullTimeEmployees,
phone,12127393000
address,1633 Broadway
city,Boston
state,MASSACHUSETTS
zip,10019
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/NCZ.jpg
ipoDate,2003-07-29
defaultImage,True
