,0
symbol,TCO
price,38.98
beta,-0.13489
volAvg,727709
mktCap,2406052100
lastDiv,1.35
range,26.24-53.4
changes,1.57
companyName,Taubman Centers Inc
currency,USD
cik,0000890319
isin,US8766641034
cusip,876664103
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,REIT Retail
website,http://www.taubman.com
description,"Taubman Centers, Inc. operates as a real estate investment trust. The company is headquartered in Bloomfield Hills, Michigan and currently employs 450 full-time employees. The firm's segment is focused on owning, developing and managing regional shopping centers. The Taubman Realty Group Limited Partnership (the Operating Partnership or TRG) is majority-owned partnership subsidiary of the Company that owns direct or indirect interests in all of its real estate properties. The firm owns, leases, acquires, disposes of, develops, expands and manages regional and super-regional shopping centers and interests therein. Its owned portfolio of operating centers as of December 31, 2016 consisted of 23 urban and suburban shopping centers operating in 11 the United States states, Puerto Rico, South Korea, and China. The consolidated businesses consist of shopping centers and entities that are controlled by ownership or contractual agreements, The Taubman Company LLC (Manager), and Taubman Properties Asia LLC and its subsidiaries (Taubman Asia)."
ceo,Mr. Robert Taubman
sector,Real Estate
country,US
fullTimeEmployees,420
phone,12482586800
address,200 E Long Lake Rd Ste 300
city,Bloomfield Hills
state,MICHIGAN
zip,48304
dcfDiff,215.15
dcf,35.6811
image,https://financialmodelingprep.com/image-stock/TCO.png
ipoDate,1992-11-20
defaultImage,False
