,0
symbol,PTVCB
price,14.13
beta,0.55147
volAvg,14032
mktCap,204203936
lastDiv,0.5
range,10.23-17.3
changes,0.4
companyName,Protective Insurance Corp
currency,USD
cik,
isin,US74368L2034
cusip,74368L203
exchange,NasdaqGS
exchangeShortName,NASDAQ
industry,Insurance Property & Casualty
website,https://www.protectiveinsurance.com/
description,"Protective Insurance Corp. provides underwriting property and casualty insurance services. The company is headquartered in Carmel, Indiana and currently employs 535 full-time employees. Through its divisions and subsidiaries, the Company engages in marketing and underwriting property and casualty insurance, including a limited assumption of risks as a reinsurer of other companies. Its segments include property and casualty insurance, and reinsurance. The property and casualty insurance segment provides multiple line insurance coverage primarily to fleet transportation companies, as well as to independent contractors contracting with fleet transportation companies. Its insurance subsidiaries provide a range of fleet transportation insurance, such as Commercial motor vehicle liability and general liability insurance; non-trucking motor vehicle liability insurance for independent contractors and surety bonds."
ceo,Mr. Jeremy Johnson
sector,Financial Services
country,US
fullTimeEmployees,500
phone,18006268381
address,111 Congressional Blvd Ste 500
city,Carmel
state,INDIANA
zip,46032
dcfDiff,
dcf,18.821
image,https://financialmodelingprep.com/image-stock/PTVCB.png
ipoDate,1986-05-13
defaultImage,False
