,0
symbol,MESA
price,4.36
beta,0.0
volAvg,573878
mktCap,154406352
lastDiv,0.0
range,2.05-9.65
changes,0.36
companyName,Mesa Air Group Inc
currency,USD
cik,0000810332
isin,US5904791358
cusip,590479135
exchange,NasdaqGS
exchangeShortName,NASDAQ
industry,Airlines
website,http://www.mesa-air.com/
description,"Mesa Air Group, Inc. (Mesa) is a holding company whose principal subsidiaries operate as regional air carriers providing scheduled passenger and airfreight service. As of September 30, 2017, the Company served 110 cities in 37 states, the District of Columbia, Canada, Mexico, and Bahamas. As of March 31, 2018, the Company operated a fleet of 145 aircraft with approximately 610 daily departures. The Company operates 64 CRJ-900 aircraft, 20 CRJ-700 and 60 E-175 aircraft. The Company’s wholly owned subsidiaries include Mesa Airlines, Inc. and Mesa Air Group-Airline Inventory Management, LLC."
ceo,Mr. Jonathan Ornstein
sector,Industrials
country,US
fullTimeEmployees,3600
phone,16026854000
address,410 N 44th St Ste 700
city,Phoenix
state,ARIZONA
zip,85008
dcfDiff,
dcf,5.4037
image,https://financialmodelingprep.com/image-stock/MESA.png
ipoDate,2018-08-10
defaultImage,False
