,0
symbol,TTI
price,0.6076
beta,3.32345
volAvg,1644936
mktCap,76543624
lastDiv,0.0
range,0.22-2.13
changes,0.0066
companyName,Tetra Technologies Inc
currency,USD
cik,0000844965
isin,US88162F1057
cusip,88162F105
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Oil & Gas Equipment & Services
website,http://www.tetratec.com
description,"TETRA Technologies, Inc. is a geographically diversified oil and gas services company. The company is headquartered in Spring, Texas and currently employs 2,900 full-time employees. The firm focuses on completion fluids and associated products and services, water management, production well testing, offshore rig cooling, and compression services and equipment. The company is composed of three segments organized into three divisions: Fluids, Production Testing and Compression. The Fluids division manufactures and markets clear brine fluids, additives and associated products and services to the oil and gas industry. Its Production Testing division provides frac flowback services, production well testing services, offshore rig cooling and other associated services in various oil and gas producing regions. The Compression division provides compression services and equipment for natural gas and oil production, gathering, transportation, processing and storage."
ceo,Mr. Brady Murphy
sector,Energy
country,US
fullTimeEmployees,2600
phone,12813671983
address,24955 Interstate 45
city,The Woodlands
state,TEXAS
zip,77380
dcfDiff,5.23
dcf,7.75
image,https://financialmodelingprep.com/image-stock/TTI.png
ipoDate,1990-04-03
defaultImage,False
