,0
symbol,FORD
price,1.62
beta,1.22532
volAvg,914113
mktCap,15525837
lastDiv,0.0
range,0.9-2.71
changes,0.04
companyName,Forward Industries Inc
currency,USD
cik,0000038264
isin,US3498623004
cusip,349862300
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Footwear & Accessories
website,http://www.forwardindustries.com/
description,"Forward Industries, Inc. operates as a single source solution provider for the full spectrum of hardware and software product design and engineering services. The company is headquartered in West Palm Beach, Florida and currently employs 73 full-time employees. The firm operates in the design and distribution of carry and protective solutions, primarily for hand held electronic devices segment. Its original equipment manufacturer (OEM) products include carrying cases and other accessories for blood glucose monitoring kits and various other portable electronic and non-electronic products. Its carrying cases are designed to enable the devices to be stowed in a pocket, handbag, briefcase, or backpack, clipped to a belt or shoulder strap, or strapped to an arm. Its products include Diabetic products and Other products. The Company, through its subsidiaries, Forward US and Forward Switzerland, distributes and sells its products across the world."
ceo, Terence Wise
sector,Consumer Cyclical
country,US
fullTimeEmployees,73
phone,15614650030
address,477 S Rosemary Ave Ste 219
city,Hauppauge
state,NEW YORK
zip,33401
dcfDiff,-1.5
dcf,1.85447
image,https://financialmodelingprep.com/image-stock/FORD.png
ipoDate,1994-11-14
defaultImage,False
