,0
symbol,FAT
price,5.5588
beta,1.194512
volAvg,567515
mktCap,66121372
lastDiv,0.0
range,1.72-10.25
changes,0.0588
companyName,FAT Brands Inc
currency,USD
cik,0001705012
isin,US30258N1054
cusip,30258N105
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Restaurants
website,https://fatbrands.com/
description,"FAT Brands, Inc. operates as a global franchising company that acquires, markets and develops fast casual and casual dining restaurant concepts around the world. The company is headquartered in Beverly Hills, California and currently employs 44 full-time employees. The firm develops, markets, and acquires fast casual restaurant concepts around the world. The firm operates the Skinnyburger, Buffalo’s Cafe and Buffalo’s Express, Hurricane Grill & Wings, Elevation Burger, Yalla Mediterranean and Ponderosa and Bonanza Steakhouses restaurant concepts, with more than 400 locations across eight states and 18 countries. The Skinnyburger restaurant provides meals in the burger restaurant segment. Skinnyburger uses lean-beef sourced from grain-fed steers raised in the United States. Buffalo’s Cafe is a casual dining concept. Buffalo’s Express is a quick-service variant of Buffalo’s Cafe that is co-branded with Skinnyburger locations. The Buffalo’s Cafe menu offers traditional and boneless chicken wings, 13 fresh-made wing sauces, classic American dinner platters, sandwiches, wraps, salads and other beverages. Hurricane franchises more than 50 locations across the United States."
ceo,Mr. Andrew A. Wiederhorn
sector,Consumer Cyclical
country,US
fullTimeEmployees,58
phone,13104060600
address,9720 Wilshire Blvd Ste 500
city,Beverly Hills
state,CALIFORNIA
zip,90212
dcfDiff,-5.15
dcf,5.59211
image,https://financialmodelingprep.com/image-stock/FAT.png
ipoDate,2017-10-23
defaultImage,False
