,0
symbol,ACEL
price,11.0
beta,0.0
volAvg,410572
mktCap,1063525060
lastDiv,0.0
range,5.22-15.11
changes,0.0
companyName,Accel Entertainment Inc
currency,USD
cik,0001698991
isin,US00436Q1067
cusip,00436Q106
exchange,NYSE
exchangeShortName,NYSE
industry,Gambling
website,https://www.accelentertainment.com/
description,"Accel Entertainment, Inc. engages in the installation and operation of video gaming terminals in licensed video gaming locations. The company is headquartered in Burr Ridge, Illinois. The company is a distributed gaming operator in the United States, and its business consists of the installation, maintenance and operation of redemption devices that disburse winnings and contain automated teller machine (ATM) functionality, and other amusement devices. The company offers its devices to authorized non-casino locations such as restaurants, bars, taverns, convenience stores, liquor stores, truck stops, and grocery stores. Its offers various slot machines and redemption terminals for video gaming industry from various brands, which include Novomatic, Bally, IGT, Spielo, WMS and NRT tech. Its offered devices includes WMS Blade, Alpha Pro Wave, Spielo prodiGi Vu, Spielo Vu Slant, IGT Universal Slant, IGT E20 Upright, Novomatic V.I.P. LOUNGE, Twinstar and NRT Quickpay."
ceo,Mr. Andrew Harry Rubenstein
sector,Consumer Cyclical
country,US
fullTimeEmployees,730
phone,16309722235
address,140 Tower Dr
city,Burr Ridge
state,ILLINOIS
zip,60439
dcfDiff,
dcf,12.5375
image,https://financialmodelingprep.com/image-stock/ACEL.png
ipoDate,2017-08-18
defaultImage,False
