,0
symbol,CNS
price,60.81
beta,1.25717
volAvg,114216
mktCap,2905848580
lastDiv,4.53
range,33.52-78.23
changes,-2.37
companyName,Cohen & Steers Inc
currency,USD
cik,0001284812
isin,US19247A1007
cusip,19247A100
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Asset Management
website,http://www.cohenandsteers.com/
description,"Cohen & Steers, Inc. is a holding company which operates as an investment manager specializing in liquid real assets, which include real estate securities, listed infrastructure, commodities, natural resource equities, preferred securities, and other income solutions. The company is headquartered in New York, New York and currently employs 328 full-time employees. The firm is an investment manager with a focus on liquid real assets, including real estate securities, listed infrastructure, commodities and natural resource equities, as well as preferred securities and other income solutions. The firm serves institutional and individual investors. The firm manages three types of investment vehicles: institutional accounts, open-end funds and closed-end funds. The firm also provides services in connection with model-based strategies (MBS) accounts. In addition, the Company provides several services in connection with assets held by unit investment trusts (UITs). As a portfolio consultant to a number of UITs, the Company constructs a portfolio of securities that suit the investment objective of the UIT. The firm also provides ongoing portfolio monitoring services and provides a license to certain firms to use its name in connection with certain of their investment products."
ceo,Mr. Robert Steers
sector,Financial Services
country,US
fullTimeEmployees,328
phone,12128323232
address,280 Park Ave Fl 10
city,New York City
state,NEW YORK
zip,10017
dcfDiff,-32.31
dcf,59.4985
image,https://financialmodelingprep.com/image-stock/CNS.png
ipoDate,2004-08-13
defaultImage,False
