,0
symbol,LOB
price,43.29
beta,1.57147
volAvg,324524
mktCap,1759409540
lastDiv,0.12
range,7.57-43.95
changes,1.18
companyName,Live Oak Bancshares Inc
currency,USD
cik,0001462120
isin,US53803X1054
cusip,53803X105
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Banks Regional
website,http://www.liveoakbank.com
description,"Live Oak Bancshares, Inc. operates as a bank holding company for Live Oak Banking Company, which operates an established national online platform for small business lending. The company is headquartered in Wilmington, North Carolina and currently employs 569 full-time employees. The firm conducts business operations primarily through its commercial bank subsidiary, Live Oak Banking Company (the Bank). The Bank specializes in providing lending services to small businesses nationwide in targeted industries. The loans originated by the Bank are guaranteed by the small business administration (SBA). The firm's loan portfolio includes commercial and industrial loans; construction and development loans; commercial real estate, and commercial land. The firm's investment securities include the United States Government agencies, residential mortgage-backed securities and mutual fund. The firm's deposits include non-interest-bearing deposits and interest-bearing deposits, such as interest-bearing checking, money market and time deposits."
ceo,Mr. James Mahan
sector,Financial Services
country,US
fullTimeEmployees,622
phone,19107905867
address,1741 Tiburon Dr
city,Wilmington
state,NORTH CAROLINA
zip,28403
dcfDiff,
dcf,34.8375
image,https://financialmodelingprep.com/image-stock/LOB.png
ipoDate,2015-07-23
defaultImage,False
