,0
symbol,WPC
price,69.92
beta,0.73252
volAvg,706078
mktCap,12263827500
lastDiv,4.164000000000001
range,38.62-88.99
changes,2.25
companyName,WP Carey Inc
currency,USD
cik,0001025378
isin,US92936U1097
cusip,92936U109
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,REIT Diversified
website,http://www.wpcarey.com
description,"W.P.Carey, Inc. is a real estate investment trust. The company is headquartered in New York City, New York and currently employs 206 full-time employees. Carey) is a self-managed diversified real estate investment trust (REIT). The firm is an owner and manager of commercial real estate, primarily net leased to companies on a long-term basis. The company operates through two segments, which include Owned Real Estate and Investment Management. As of July 18, 2018, the Company had a portfolio of operationally-critical commercial real estate totaling 922 properties covering approximately 85 million square feet. The firm also acts as an advisor to management business. The firm owns and invests in commercial properties primarily in the United States and Europe that are then leased to companies, primarily on a triple-net lease basis, which requires the tenant to pay the costs associated with operating and maintaining the property. The company also manages the portfolios of the managed REITs' real estate investments and the loans made by Carey Credit Income Fund (CCIF), and earns asset-based management revenue."
ceo,Mr. Jason Fox
sector,Real Estate
country,US
fullTimeEmployees,204
phone,12124921100
address,50 Rockefeller Plz
city,New York City
state,NEW YORK
zip,10020
dcfDiff,91.08
dcf,67.0144
image,https://financialmodelingprep.com/image-stock/WPC.png
ipoDate,1998-01-21
defaultImage,False
