,0
symbol,AMSF
price,57.81
beta,0.38955
volAvg,94244
mktCap,1117530880
lastDiv,4.5600000000000005
range,48.02-80.65
changes,-1.34
companyName,Amerisafe Inc
currency,USD
cik,0001018979
isin,US03071H1005
cusip,03071H100
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Insurance Specialty
website,https://www.amerisafe.com/
description,"AMERISAFE, Inc. is a holding company, which engages the provision of workers' compensation insurance focused on small to mid-sized employers. The company is headquartered in Deridder, Louisiana and currently employs 426 full-time employees. The firm is engaged in providing workers' compensation insurance focused on small to mid-sized employers engaged in hazardous industries, principally construction, trucking, logging and lumber, manufacturing, and agriculture. The company is engaged in underwriting the workers' compensation exposures inherent in these industries. The company provides coverage to employers under state and federal workers' compensation laws. The firm's workers' compensation insurance policies provide benefits to injured employees for, temporary or permanent disability, death and medical and hospital expenses. The firm provides safety services at employers' workplaces as a component of its underwriting process. The company utilizes claims management practices. In addition to its voluntary workers' compensation business, it underwrites workers' compensation policies for employers assigned to the Company and assumes reinsurance premiums from mandatory pooling arrangements."
ceo,Ms. Gerry Frost
sector,Financial Services
country,US
fullTimeEmployees,431
phone,13374639052
address,2301 Highway 190 W
city,DeRidder
state,LOUISIANA
zip,70634-6004
dcfDiff,
dcf,60.5867
image,https://financialmodelingprep.com/image-stock/AMSF.png
ipoDate,2005-11-18
defaultImage,False
