,0
symbol,CBPO
price,115.84
beta,0.46783
volAvg,88561
mktCap,4469558800
lastDiv,0.0
range,97.91-118.3
changes,-0.26
companyName,China Biologic Products Holdings Inc
currency,USD
cik,0001369868
isin,KYG215151047
cusip,G21515104
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Biotechnology
website,http://www.chinabiologic.com
description,"China Biologic Products Holdings, Inc. engages in the research, development, manufacture and sale of human plasma-based biopharmaceutical products or plasma products. The company is headquartered in Beijing, Beijing and currently employs 2,187 full-time employees. The firm is principally engaged in the research, development, manufacturing and sales of human plasma-based biopharmaceutical products in China. The company operates through the manufacture and sales of human plasma products segment. China Biologic has a product portfolio with over 20 various dosage forms of plasma products and other biopharmaceutical products across nine categories.The Company's products include human albumin, human immunoglobulin, immunoglobulin for intravenous injection (IVIG), human hepatitis B immunoglobulin, human rabies immunoglobulin, human tetanus immunoglobulin, placenta polypeptide, Factor VIII and human prothrombin complex concentrate (PCC)."
ceo,Mr. Joseph Chow
sector,Healthcare
country,CN
fullTimeEmployees,2269
phone,861065983111
address,
city,Beijing
state,BEIJING
zip,100125
dcfDiff,-0.66
dcf,155.641
image,https://financialmodelingprep.com/image-stock/CBPO.png
ipoDate,2006-07-24
defaultImage,False
