,0
symbol,PLCE
price,31.44
beta,1.70606
volAvg,1388606
mktCap,458640448
lastDiv,0.56
range,9.25-81.84
changes,1.65
companyName,Children's Place Inc
currency,USD
cik,0001041859
isin,US1689051076
cusip,168905107
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Apparel Retail
website,https://www.childrensplace.com/
description,"The Children's Place, Inc. provides apparel, footwear, accessories, and other items for children. The company is headquartered in Secaucus, New Jersey and currently employs 2,100 full-time employees. The firm sells apparel, accessories, footwear and other items for children. The firm operates through two segments: The Children's Place U.S. and The Children's Place International. The Children's Place U.S. segment includes the United States and Puerto Rico-based stores and revenue from the United States-based wholesale customers. The Children's Place International segment includes its Canadian-based stores, revenue from the Company's Canada wholesale customer, as well as revenue from international franchisees. The firm designs, contracts to manufacture and licenses to sell merchandise under brand names, such as The Children's Place, Place and Baby Place. The Children's Place has various departments and serves the wardrobe needs of girls and boys (sizes 4 to 14), toddler girls and boys (sizes 12 months to 5T), and baby (sizes 0 to 18 months)."
ceo,Ms. Jane Elfers
sector,Consumer Cyclical
country,US
fullTimeEmployees,2000
phone,12015582400
address,500 Plaza Dr
city,Secaucus
state,NEW JERSEY
zip,07094
dcfDiff,
dcf,30.0853
image,https://financialmodelingprep.com/image-stock/PLCE.png
ipoDate,1997-09-19
defaultImage,False
