,0
symbol,OGEN
price,0.4761
beta,0.68257
volAvg,2424115
mktCap,29044432
lastDiv,0.0
range,0.36-2.09
changes,-0.0039
companyName,Oragenics Inc
currency,USD
cik,0001174940
isin,US6840233026
cusip,684023302
exchange,NYSE American
exchangeShortName,AMEX
industry,Biotechnology
website,https://www.oragenics.com/
description,"Oragenics, Inc. is a biopharmaceutical company, which focuses on the development of novel antibiotics and treatments against infectious disease and oral mucositis. The company is headquartered in Tampa, Florida and currently employs 12 full-time employees. The firm is focused on offering antibiotics against infectious disease and on developing treatments for oral mucositis. The company is engaged in developing its antibiotic product candidate, MU1140, as well as other homolog antibiotic product candidates; researching AG013 in connection with the treatment of Oral Mucositis; commercializing its ProBiora3 probiotic products, and has other product candidates for out licensing or partnering. MU1140 is an antibiotic that is produced by the parent of the SMaRT strain. ProBiora3 is a blend of three naturally occurring strains of beneficial bacteria, including Streptococcus oralis KJ3, Streptococcus uberis KJ2 and Streptococcus rattus JH145. LPT3-04 is a compound, which is consumed in the human diet in small amounts and results in dose-dependent weight loss in experimental animal models."
ceo,Dr. Alan Joslyn
sector,Healthcare
country,US
fullTimeEmployees,7
phone,18132867900
address,4902 Eisenhower Blvd Ste 125
city,Tampa
state,FLORIDA
zip,33634
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/OGEN.png
ipoDate,2003-07-09
defaultImage,False
