,0
symbol,ESSC
price,9.86
beta,0.0
volAvg,49933
mktCap,174556496
lastDiv,0.0
range,9.295-10.136
changes,0.0
companyName,East Stone Acquisition Corp
currency,USD
cik,0001760683
isin,VGG2911D1087
cusip,G2911D108
exchange,NasdaqCM
exchangeShortName,NASDAQ
industry,Shell Companies
website,
description,"East Stone Acquisition Corporation is a blank check company. The Company is formed for the purpose of acquiring, engaging in a share exchange, share reconstruction and amalgamation with, purchasing all or substantially all of the assets of, entering into contractual arrangements with, or engaging in any other similar business combination with one or more businesses or entities. The Company intends to focus on businesses primarily operating in the financial services industry or businesses providing technological services to the financial industry in the region of North America and Asia-Pacific. The Company has conducted no operations and has generated no revenues."
ceo,Mr. Xiaoma Lu
sector,Financial Services
country,CN
fullTimeEmployees,
phone,861066065265
address,"A1202 Investment Plaza No. 27, Finance Street Xicheng District"
city,Beijing
state,BEIJING
zip,01803
dcfDiff,
dcf,
image,https://financialmodelingprep.com/image-stock/ESSC.jpg
ipoDate,2020-02-14
defaultImage,True
