,0
symbol,LKFN
price,53.56
beta,1.12479
volAvg,103127
mktCap,1351661570
lastDiv,1.2
range,30.49-56.28
changes,0.71
companyName,Lakeland Financial Corp
currency,USD
cik,0000721994
isin,US5116561003
cusip,511656100
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Banks Regional
website,http://www.snl.com/irweblinkx/corporateprofile.aspx?IID=100608
description,"Lakeland Financial Corp. is a bank holding company, which engages in the provision of banking products and services. The company is headquartered in Warsaw Indiana, Indiana and currently employs 553 full-time employees. The Company, through its subsidiary, Lake City Bank (the Bank), provides an array of products and services throughout its Northern and Central Indiana markets. The company offers commercial and consumer banking services, as well as trust and wealth management, brokerage, investment and treasury management commercial services. The company serves a range of industries, including commercial real estate, manufacturing, agriculture, construction, retail, wholesale, finance and insurance, accommodation and food services, and healthcare. The Bank's activities cover all phases of commercial banking, including deposit products, commercial and consumer lending, retail and merchant credit card services, corporate treasury management services, and wealth advisory, trust and brokerage services. The company provides financial services through the Bank, with approximately 50 branch offices in 15 counties in Northern and Central Indiana."
ceo,Mr. David Findlay
sector,Financial Services
country,US
fullTimeEmployees,568
phone,15742676144
address,"202 E Center St, PO Box 1387"
city,Warsaw Indiana
state,INDIANA
zip,46581-1387
dcfDiff,-47.32
dcf,51.0481
image,https://financialmodelingprep.com/image-stock/LKFN.png
ipoDate,1997-08-01
defaultImage,False
