,0
symbol,EGO
price,13.725
beta,2.07955
volAvg,2553349
mktCap,2407447300
lastDiv,0.0
range,4.6-14.49
changes,0.175
companyName,Eldorado Gold Corp
currency,USD
cik,0000918608
isin,CA2849025093
cusip,284902509
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Gold
website,https://www.eldoradogold.com/
description,"Eldorado Gold Corp. engages in the mining, development and exploration of gold. The company is headquartered in Vancouver, British Columbia and currently employs 2,756 full-time employees. The Company’s operations are classified into geographical segments that include Turkey, Canada, Brazil, Greece and Romania. The firm operates two gold mines in Turkey Kisladag and Efemcukuru, and two polymetallic mines in Greece Olympias and Stratoni. Its Stratoni mine is a silver-lead-zinc mine and the Olympias is a gold-silver-lead-zinc mine. The firm operates the Lamaque gold mine in Canada. The Brazil segment is engaged in operating Vila Nova, which is an iron ore mine, and is engaged in the exploration activties of Tocantinzinho project in Brazil. The firm is also developing Skouries and Perama Hill projects in Greece, and is developing Certej project in Romania."
ceo,Mr. George Burns
sector,Basic Materials
country,CA
fullTimeEmployees,2756
phone,16046016656
address,5-550 Burrard St
city,Vancouver
state,BRITISH COLUMBIA
zip,V6C 2B5
dcfDiff,11.14
dcf,15.5712
image,https://financialmodelingprep.com/image-stock/EGO.png
ipoDate,1993-10-23
defaultImage,False
