,0
symbol,BRID
price,18.19
beta,0.04059
volAvg,2578
mktCap,165107536
lastDiv,0.0
range,14.06-31.87
changes,-0.5
companyName,Bridgford Foods Corp
currency,USD
cik,0000014177
isin,US1087631032
cusip,108763103
exchange,NASDAQ Global Market
exchangeShortName,NASDAQ
industry,Consumer Packaged Goods
website,http://www.bridgford.com/
description,"Bridgford Foods Corp. engages in the manufacture, market and distribution of frozen and snack food products throughout the United States. The company is headquartered in Anaheim, California and currently employs 544 full-time employees. The firm's segments include Frozen Food Products and Snack Food Products. Its Frozen Food Products segment includes the processing and distribution of frozen products. Its Snack Food Products segment includes the processing and distribution of meat and other convenience foods. The firm manufactures and distributes various food products, including biscuits, bread dough items, roll dough items, dry sausage products and beef jerky. The firm's store delivery network consists of non-refrigerated snack food products. The firm's frozen food products segment serves both food service and retail customers."
ceo,William L. Bridgford
sector,Consumer Defensive
country,US
fullTimeEmployees,564
phone,17145265533
address,"1308 N Patt St, PO Box 3773"
city,Anaheim
state,CALIFORNIA
zip,
dcfDiff,-18.51
dcf,18.5332
image,https://financialmodelingprep.com/image-stock/BRID.png
ipoDate,1980-03-17
defaultImage,False
