,0
symbol,AZEK
price,34.57
beta,0.0
volAvg,1070967
mktCap,5345766400
lastDiv,0.0
range,26.346-42.16
changes,-0.9
companyName,Azek Company Inc
currency,USD
cik,0001782754
isin,US05478C1053
cusip,05478C105
exchange,NYSE
exchangeShortName,NYSE
industry,Building Products & Equipment
website,
description,"AZEK Company Inc., formerly CPG Newco LLC., is a designer and manufacturer outdoor living products. The Company’s outdoor living products include deck, rail, trim and accessories. Its segments include Residential and Commercial. In its Residential segment, it designs, and manufacture engineered Outdoor Living products that includes deck, rail, trim and moulding and accessories. Decking manufacturers to offer both capped wood composite and polyvinyl chloride (PVC) decking products, and manufacturer to offer narrow and wide-width PVC deck boards. Commercial segment, it manufactures engineered sheet products and bathroom partitions and lockers. Commercial segment includes its Vycom and Scranton products product lines."
ceo,Mr. Jesse G. Singh
sector,Industrials
country,US
fullTimeEmployees,1540
phone,18772752935
address,"1330 W Fulton Street, #350"
city,Chicago
state,ILLINOIS
zip,60607
dcfDiff,
dcf,
image,https://financialmodelingprep.com/image-stock/AZEK.jpg
ipoDate,2020-06-12
defaultImage,True
