,0
symbol,BBVA
price,3.57
beta,1.366049
volAvg,3660303
mktCap,24223662100
lastDiv,0.173
range,2.49-5.8
changes,-0.07
companyName,Banco Bilbao Vizcaya Argentaria S.A.
currency,USD
cik,
isin,
cusip,
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Banks Diversified
website,http://www.bbva.com
description,
ceo,Mr. Onur Gen
sector,Financial Services
country,Spain
fullTimeEmployees,126041
phone,
address,"Plaza San Nicolas, 4"
city,Bilbao
state,
zip,48005
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/BBVA.jpg
ipoDate,
defaultImage,True
