,0
symbol,GEVO
price,1.0
beta,2.79711
volAvg,41996660
mktCap,119578000
lastDiv,0.0
range,0.46-2.91
changes,0.0237
companyName,Gevo Inc
currency,USD
cik,0001392380
isin,US3743964062
cusip,374396406
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Specialty Chemicals
website,http://www.gevo.com/
description,"Gevo, Inc. is a renewable chemicals and next generation biofuels company, which focuses on the development and commercialization of renewable alternatives to petroleum-based products. The company is headquartered in Englewood, Colorado and currently employs 52 full-time employees. The firm has developed a technology that uses a combination of synthetic biology, metabolic engineering, chemistry and chemical engineering to focus primarily on the production of isobutanol, as well as related products from renewable feedstock. The company has two operating segments: the Gevo, Inc. segment and the Gevo Development/Agri-Energy segment. Its Gevo, Inc. segment is responsible for research and development activities related to the future production of isobutanol, including the development of its biocatalysts, the production and sale of biojet fuel, its Retrofit process and the next generation of chemicals and biofuels that will be based on its isobutanol technology. Its Gevo Development/Agri-Energy segment is responsible for the operation of its Agri-Energy Facility and the production of ethanol, isobutanol and related products."
ceo,Dr. Patrick Gruber
sector,Basic Materials
country,US
fullTimeEmployees,57
phone,13038588358
address,"Building C, 345 Inverness Dr S Ste 310"
city,Englewood
state,COLORADO
zip,80112
dcfDiff,-11084.8
dcf,2.43865
image,https://financialmodelingprep.com/image-stock/GEVO.png
ipoDate,2011-02-09
defaultImage,False
