,0
symbol,MSEX
price,70.08
beta,0.22204
volAvg,38636
mktCap,1224255620
lastDiv,1.297
range,48.79-73.94
changes,-0.71
companyName,Middlesex Water Co
currency,USD
cik,0000066004
isin,US5966801087
cusip,596680108
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Utilities Regulated Water
website,http://www.middlesexwater.com/
description,"Middlesex Water Co. owns and operates regulated water utility and wastewater systems. The company is headquartered in Iselin, New Jersey and currently employs 330 full-time employees. The firm owns and operates regulated water utility and wastewater systems in New Jersey, Delaware and Pennsylvania. The firm also operates water and wastewater systems under contract on behalf of municipal and private clients in New Jersey and Delaware. The firm's segments include Regulated and Non-Regulated. The Regulated segment is engaged in the business of collecting, treating and distributing water on a retail and wholesale basis to residential, commercial, industrial and fire protection customers in parts of New Jersey, Delaware and Pennsylvania. The Non-Regulated segment primarily consists of non-regulated contract services for the operation and maintenance of municipal and private water and wastewater systems in New Jersey and Delaware. The Middlesex System treats, stores and distributes water for residential, commercial, industrial and fire protection purposes."
ceo,Mr. Dennis Doll
sector,Utilities
country,US
fullTimeEmployees,352
phone,17326341500
address,"485C ROUTE 1 SOUTH, SUITE 400"
city,Iselin
state,NEW JERSEY
zip,08830
dcfDiff,110.67
dcf,67.5625
image,https://financialmodelingprep.com/image-stock/MSEX.png
ipoDate,1958-09-16
defaultImage,False
