,0
symbol,WHR
price,188.73
beta,2.07385
volAvg,691581
mktCap,11804476400
lastDiv,6.050000000000001
range,64.0-207.3
changes,4.79
companyName,Whirlpool Corp
currency,USD
cik,0000106640
isin,US9633201069
cusip,963320106
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,"Furnishings, Fixtures & Appliances"
website,https://www.whirlpoolcorp.com/
description,"Whirlpool Corp. is engaged in manufacturing and marketing home appliances. The company is headquartered in Benton Harbor, Michigan and currently employs 92,000 full-time employees. The firm's segments include North America; Europe, Middle East and Africa (EMEA); Latin America, and Asia. In North America, the Company markets and distributes home appliances and small domestic appliances under a range of brand names. In EMEA, it markets and distributes its home appliances primarily under the Whirlpool, Bauknecht, Ignis, Maytag, Laden, Indesit and Privileg brand names, and domestic appliances under the KitchenAid, Hotpoint and Hotpoint-Ariston brand names. In Latin America, it markets and distributes its home appliances and small domestic appliances primarily under the Consul, Brastemp, Whirlpool and KitchenAid brand names. The firm markets and distributes its products in Asia primarily under the Whirlpool, Maytag, KitchenAid, Amana, Bauknecht, Jenn-Air, Diqua and Royalstar brand names. The company manufactures and markets a line of home appliances and related products."
ceo,Mr. Marc Bitzer
sector,Consumer Cyclical
country,US
fullTimeEmployees,77000
phone,12699235000
address,2000 N M 63
city,Benton Harbor
state,MICHIGAN
zip,49022-2692
dcfDiff,
dcf,227.983
image,https://financialmodelingprep.com/image-stock/WHR.jpg
ipoDate,1955-09-19
defaultImage,True
