,0
symbol,SLP
price,67.54
beta,-0.07645
volAvg,204132
mktCap,1344788990
lastDiv,0.24
range,26.0-77.89
changes,-3.96
companyName,Simulations Plus Inc
currency,USD
cik,0001023459
isin,US8292141053
cusip,829214105
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Software Application
website,https://www.simulations-plus.com/
description,"Simulations Plus, Inc. engages in licensing and conducting drug research by pharmaceutical and biotechnology companies. The company is headquartered in Lancaster, California and currently employs 107 full-time employees. The firm offers its products and services through two business segments, which include Simulations Plus, Inc. and Cognigen Corporation. Cognigen Corporation is the subsidiary of the Company. Its pharmaceutical/chemistry software is used by various companies, such as pharmaceutical, biotechnology, agrochemical, and food industry companies and to regulatory agencies for use in the conduct of industry-based research. Its clinical-pharmacology-based consulting services include pharmacokinetic and pharmacodynamics modeling, clinical trial simulations, data programming, and technical writing services in support of regulatory submissions."
ceo,Mr. Shawn O'Connor
sector,Technology
country,US
fullTimeEmployees,107
phone,16617237723
address,42505 10th St W
city,Lancaster
state,CALIFORNIA
zip,
dcfDiff,-46.33
dcf,68.2233
image,https://financialmodelingprep.com/image-stock/SLP.png
ipoDate,1997-06-18
defaultImage,False
