,0
symbol,CFBK
price,14.49
beta,0.74603
volAvg,4247
mktCap,95137864
lastDiv,0.03
range,8.44-15.0
changes,0.43
companyName,Central Federal Corp
currency,USD
cik,0001070680
isin,US15346Q4001
cusip,15346Q400
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Banks Regional
website,https://cfbankonline.com/
description,"Central Federal Corp. operates as a financial holding company. The company is headquartered in Worthington, Ohio and currently employs 52 full-time employees. CFBank is a national bank. The firm attracts retail and business deposits from the general public and use the deposits, together with borrowings and other funds, primarily to originate commercial and commercial real estate loans, single-family and multi-family residential mortgage loans and home equity lines of credit. The firm's customers are small businesses, small business owners and consumers. The loan portfolio consists primarily of commercial, commercial real estate and multi-family mortgage loans, mortgage loans secured by single-family residences and consumer loans. Its primary sources of funds are retail and business deposit accounts and certificates of deposit, brokered certificates of deposit and, to a lesser extent, principal and interest payments on loans and securities, Federal Home Loan Bank (FHLB) advances, other borrowings and proceeds from the sale of loans."
ceo,Mr. Timothy O'Dell
sector,Financial Services
country,US
fullTimeEmployees,117
phone,16143347979
address,"C/O Cfbank, 7000 N. High St."
city,Worthington
state,OHIO
zip,43085
dcfDiff,
dcf,23.3521
image,https://financialmodelingprep.com/image-stock/CFBK.png
ipoDate,1998-12-30
defaultImage,False
