,0
symbol,AGNC
price,14.53
beta,0.97814
volAvg,6982584
mktCap,7921930800
lastDiv,1.6399999999999997
range,6.25-19.65
changes,0.01
companyName,AGNC Investment Corp
currency,USD
cik,0001423689
isin,US00123Q1040
cusip,00123Q104
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,REIT Mortgage
website,http://agnc.com/
description,"AGNC Investment Corp. operates as a real estate investment trust. The company is headquartered in Bethesda, Maryland and currently employs 56 full-time employees. The firm invests in agency residential mortgage-backed securities on a leveraged basis. Its investments consist of residential mortgage pass-through securities and collateralized mortgage obligations (CMOs) for which the principal and interest payments are guaranteed by a government-sponsored enterprise, such as the Federal National Mortgage Association (Fannie Mae) and the Federal Home Loan Mortgage Corporation (Freddie Mac), or by the United States Government agency, such as the Government National Mortgage Association (Ginnie Mae) (collectively, GSEs). Its agency securities include agency residential mortgage-backed securities (Agency RMBS) and to-be-announced forward contracts (TBAs). Its Non-Agency Securities include credit risk transfer securities (CRT), non-agency residential mortgage-backed securities (Non-Agency RMBS) and commercial mortgage-backed securities (CMBS)."
ceo,Mr. Gary Kain
sector,Real Estate
country,US
fullTimeEmployees,51
phone,13019689300
address,2 Bethesda Metro Ctr Fl 12
city,Bethesda
state,MARYLAND
zip,20814
dcfDiff,18.01
dcf,15.9565
image,https://financialmodelingprep.com/image-stock/AGNC.jpg
ipoDate,2008-05-15
defaultImage,True
