,0
symbol,TIGO
price,36.49
beta,0.629848
volAvg,124746
mktCap,3693262590
lastDiv,0.0
range,20.15-49.71
changes,1.14
companyName,Millicom International Cellular S.A.
currency,USD
cik,
isin,
cusip,
exchange,NasdaqGS
exchangeShortName,NASDAQ
industry,Telecom Services
website,http://www.millicom.com
description,
ceo,Mr. Mauricio Ramos Borrero
sector,Communication Services
country,Luxembourg
fullTimeEmployees,22000
phone,352 27 759 021
address,"2, Rue du Fort Bourbon"
city,Luxembourg City
state,
zip,1249
dcfDiff,
dcf,
image,https://financialmodelingprep.com/image-stock/TIGO.jpg
ipoDate,
defaultImage,True
