,0
symbol,CHN
price,29.16
beta,0.97156
volAvg,13627
mktCap,305520992
lastDiv,1.384
range,15.41-31.8
changes,-0.67
companyName,China Fund Inc
currency,USD
cik,
isin,
cusip,
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Asset Management
website,https://www.chinafundinc.com/
description,"The China Fund, Inc. is a non-diversified, closed-end management investment company. The Fund's investment objective is long-term capital appreciation, which it seeks to achieve by investing primarily in equity securities of companies for which the principal securities trading market is the People's Republic of China (China); of companies for which the principal securities trading market is outside of China, or constituting direct equity investments in companies organized outside of China, that in both cases derive over 50% of their revenues from goods and services sold or produced, or have approximately 50% of their assets, in China, and constituting direct equity investments in companies organized in China. It invests in various industries, such as metals and mining, construction and engineering, electronic equipment and instruments, food products, household products, and real estate management and development. The Fund's investment manager is Allianz Global Investors U.S. LLC."
ceo,None
sector,Financial Services
country,US
fullTimeEmployees,
phone,16177721616
address,50 Post Office Sq
city,Boston
state,MASSACHUSETTS
zip,92101
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/CHN.jpg
ipoDate,1992-07-17
defaultImage,True
