,0
symbol,CNDT
price,3.74
beta,1.95502
volAvg,1868866
mktCap,782729660
lastDiv,0.0
range,1.54-6.91
changes,-0.16
companyName,Conduent Inc
currency,USD
cik,0001677703
isin,US2067871036
cusip,206787103
exchange,New York Stock Exchange
exchangeShortName,NASDAQ
industry,Information Technology Services
website,https://www.conduent.com
description,"Conduent, Inc. engages in the provision of business process services with expertise in transaction-intensive processing, analytics, and automation. The company is headquartered in Florham Park, New Jersey and currently employs 82,000 full-time employees. The firm's segments include Commercial Industries, Healthcare and Public Sector. The Commercial Industries segment provides business process services and customized solutions to clients in a range of industries (other than healthcare). The Healthcare segment provides industry-centric business process services to clients across the healthcare industry, including providers, payers, employers, pharmaceutical and life science companies and government agencies. The Public Sector segment provides government-centric business process services and subject matter experts to the United States federal, state and local and foreign governments. The Government Health Enterprise (HE) Medicaid Platform for all current state clients and Student Loan businesses are included in Other."
ceo,Mr. Clifford Skelton
sector,Technology
country,US
fullTimeEmployees,67000
phone,12038492339
address,100 Campus Dr
city,Florham Park
state,NEW JERSEY
zip,07932
dcfDiff,58.82
dcf,6.0246
image,https://financialmodelingprep.com/image-stock/CNDT.png
ipoDate,2016-12-13
defaultImage,False
