,0
symbol,ADIL
price,1.99
beta,0.0
volAvg,2491300
mktCap,27434140
lastDiv,0.0
range,1.0-4.0
changes,0.19
companyName,Adial Pharmaceuticals Inc
currency,USD
cik,0001513525
isin,US00688A1060
cusip,00688A106
exchange,NasdaqCM
exchangeShortName,NASDAQ
industry,Biotechnology
website,https://www.adialpharma.com/
description,"Adial Pharmaceuticals, Inc. operates as a clinical stage biopharmaceutical company, which focuses on the treatment of alcohol use disorder. The company is headquartered in Charlottesville, Virginia and currently employs 3 full-time employees. The firm is focused on the development of a therapeutic agent for the treatment of alcohol use disorder (AUD). Its lead drug product is AD04. AD04 is a selective serotonin-3 antagonist. AD04 can also be used for the treatment of other addictive disorders, such as obesity, smoking, and drug addiction. The firm has completed a Phase-II clinical trials of AD04."
ceo,Mr. William Stilley
sector,Healthcare
country,US
fullTimeEmployees,3
phone,14344229800
address,1180 Seminole Trl Ste 495
city,Charlottesville
state,VIRGINIA
zip,22901
dcfDiff,
dcf,2.39785
image,https://financialmodelingprep.com/image-stock/ADIL.png
ipoDate,2018-07-27
defaultImage,False
