,0
symbol,CNMD
price,93.17
beta,1.40594
volAvg,263592
mktCap,2664811010
lastDiv,0.8
range,37.66-116.81
changes,-2.0
companyName,Conmed Corp
currency,USD
cik,0000816956
isin,US2074101013
cusip,207410101
exchange,Nasdaq Global Select
exchangeShortName,NYSE
industry,Medical Devices
website,
description,"CONMED Corp. operates as a medical technology company, which engages in the development, manufacture and sale of surgical devices and related equipment. The company is headquartered in Utica, New York and currently employs 3,100 full-time employees. The firm is engaged in the development, manufacturing and sale on a global basis of surgical devices and related equipment. The firm provides surgical devices and equipment for minimally invasive procedures. The firm's products are used by surgeons and physicians in a range of specialties, including orthopedics, general surgery, gynecology, neurosurgery and gastroenterology. Its product lines consist of orthopedic surgery, general surgery and surgical smoke evacuation products. As of December 31, 2018, the Company's products are distributed domestically directly to over 6,000 hospitals, surgery centers and other healthcare institutions, as well as through medical specialty distributors. The firm's orthopedic surgery product lines include sports medicine, powered surgical instruments, and sports biologics and tissue. These products are marketed under a range of brands, including Hall, CONMED Linvatec, Concept and Shutt."
ceo,Mr. Curt Hartman
sector,Healthcare
country,US
fullTimeEmployees,3300
phone,13157978375
address,525 French Road
city,Utica
state,NEW YORK
zip,13502
dcfDiff,
dcf,84.6966
image,https://financialmodelingprep.com/image-stock/CNMD.jpg
ipoDate,2020-04-14
defaultImage,True
