,0
symbol,NEO
price,41.36
beta,0.73588
volAvg,642776
mktCap,4592200700
lastDiv,0.0
range,20.47-44.58
changes,0.35
companyName,Neogenomics Inc
currency,USD
cik,
isin,US64049M2098
cusip,64049M209
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Diagnostics & Research
website,https://neogenomics.com/
description,"NeoGenomics, Inc. is a clinical laboratory company, which specializes in cancer genetics diagnostic testing and pharma services. The company is headquartered in Fort Myers, Florida and currently employs 1,500 full-time employees. The firm operates in Laboratory Testing Segment. This segment delivers testing services to hospitals, pathologists, oncologists, other clinicians and researchers. The company has laboratory locations in Ft. Myers and Tampa, Florida; Aliso Viejo, Fresno, Irvine, and West Sacramento, California; Houston, Texas and Nashville, and Tennessee. The company offers testing services, which include Cytogenetics, Fluorescence In-Situ Hybridization (FISH), Flow cytometry, Immunohistochemistry (IHC), Molecular testing and Pathology consultation. Its Pharma Services and Clinical Trials group provides testing services in support of its pharmaceutical clients' oncology programs from discovery to commercialization. The company helps its customers develop a biomarker hypothesis by recommending an optimal platform for molecular screening and backing its discovery tools with the informatics to capture meaningful data."
ceo,Mr. Douglas VanOort
sector,Healthcare
country,US
fullTimeEmployees,1700
phone,19419231949
address,12701 Commonwealth Dr Ste 9
city,Fort Myers
state,FLORIDA
zip,33913
dcfDiff,
dcf,43.7998
image,https://financialmodelingprep.com/image-stock/NEO.png
ipoDate,2012-12-10
defaultImage,False
