,0
symbol,FLIR
price,36.7283
beta,1.55306
volAvg,1284081
mktCap,4816732700
lastDiv,0.8500000000000001
range,23.85-59.44
changes,1.2283
companyName,FLIR Systems Inc
currency,USD
cik,0000354908
isin,US3024451011
cusip,302445101
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Scientific & Technical Instruments
website,https://www.flir.com
description,"FLIR Systems, Inc. develops technologies, which enhance perception and awareness. The company is headquartered in Wilsonville, Oregon and currently employs 3,649 full-time employees. The firm's segments include Surveillance, Instruments, Security, OEM & Emerging Markets, Maritime and Detection. Its Surveillance segment provides enhanced imaging and recognition solutions. Its Instruments segment provides devices that image, measure and assess thermal energy, gases and other environmental elements for industrial, commercial, and scientific applications under the FLIR and Extech brands. Its OEM & Emerging Markets segment provides thermal imaging camera cores and components. Its Maritime segment develops and manufactures electronics and imaging instruments. Its Security segment develops and manufactures a range of cameras and video recording systems. The Detection segment offers sensors, instruments and integrated platform solutions."
ceo,Mr. James Cannon
sector,Technology
country,US
fullTimeEmployees,4265
phone,15034983547
address,27700 Sw Parkway Avenue
city,Wilsonville
state,OREGON
zip,97070
dcfDiff,
dcf,37.7528
image,https://financialmodelingprep.com/image-stock/FLIR.jpg
ipoDate,1993-01-06
defaultImage,True
