,0
symbol,LMAT
price,36.96
beta,1.33251
volAvg,117104
mktCap,751840320
lastDiv,0.465
range,18.76-38.64
changes,0.02
companyName,LeMaitre Vascular Inc
currency,USD
cik,0001158895
isin,US5255582018
cusip,525558201
exchange,NASDAQ Global Market
exchangeShortName,NASDAQ
industry,Medical Instruments & Supplies
website,http://www.lemaitre.com/
description,"LeMaitre Vascular, Inc. engages in the provision of medical devices and human tissue cryopreservation services. The company is headquartered in Burlington, Massachusetts and currently employs 457 full-time employees. The firm develops, manufactures and markets medical devices and implants used primarily in the field of vascular surgery. The company is engaged in the design, marketing, sales and technical support of medical devices and implants for the treatment of peripheral vascular disease industry segment. The firm's product lines include valvulotomes, balloon catheters, carotid shunts, biologic vascular patches, radiopaque marking tape, anastomotic clips, remote endarterectomy devices, laparoscopic cholecystectomy devices, prosthetic vascular grafts, biologic vascular grafts and powered phlebectomy devices. Its portfolio of peripheral vascular devices consists of brand name products that are used in arteries and veins outside of the heart, including the Expandable LeMaitre Valvulotome, the Pruitt F3 Carotid Shunt, VascuTape Radiopaque Tape and the XenoSure biologic patch."
ceo,Mr. George LeMaitre
sector,Healthcare
country,US
fullTimeEmployees,454
phone,17812212266
address,63 2nd Ave
city,Burlington
state,MASSACHUSETTS
zip,01803
dcfDiff,
dcf,32.0198
image,https://financialmodelingprep.com/image-stock/LMAT.png
ipoDate,2006-10-19
defaultImage,False
