,0
symbol,CBH
price,9.29
beta,0.533361
volAvg,37404
mktCap,169621472
lastDiv,0.5519999999999999
range,5.5-10.0
changes,0.03
companyName,AllianzGI Convertible & Income 2024 Target Term Fund
currency,
cik,
isin,US01883H1023
cusip,01883H102
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Asset Management
website,
description,"AllianzGI Convertible & Income 2024 Target Term Fund (the Fund) is a diversified, limited-term closed-end management investment company. The Fund seeks to achieve its investment objective by investing in a diversified portfolio of high yield securities and convertible securities, primarily of the United States issuers. The Fund normally invest at least 80% of its managed assets in a diversified portfolio of convertible securities and income-producing debt instruments. The Fund’s income-producing debt instruments consists of high yield securities, which are securities that are, at the time of investment, rated below investment grade, that is below Baa3 by Moody’s Investors Service, Inc. (Moody’s) or below BBB- by either S&P Global Rating Services (S&P), or Fitch Ratings Inc. (Fitch) or that are unrated but determined by the Investment Manager to be of comparable quality. The Fund’s investment manager is Allianz Global Investors U.S. LLC."
ceo,Thomas J. Fuccillo
sector,Financial Services
country,US
fullTimeEmployees,
phone,16179517096
address,1633 Broadway
city,Boston
state,MASSACHUSETTS
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/CBH.jpg
ipoDate,2017-06-28
defaultImage,True
