,0
symbol,OMEX
price,6.75
beta,2.39429
volAvg,59956
mktCap,81849152
lastDiv,0.0
range,2.1-8.49
changes,-0.15
companyName,Odyssey Marine Exploration Inc
currency,USD
cik,0000798528
isin,US6761182012
cusip,676118201
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Specialty Business Services
website,https://www.shipwreck.net/
description,"Odyssey Marine Exploration, Inc. engages in the discovery, development, and extraction of deep-ocean minerals. The company is headquartered in Tampa, Florida and currently employs 17 full-time employees. The firm's techniques are applied to mineral exploration, shipwreck cargo recovery, and other marine survey and exploration charter services. The firm is engaged in discovering shipwreck sites in the deep ocean and conducting archaeological excavations with remotely operated vehicles (ROVs). Its shipwreck discoveries include the SS Republic, HMS Victory, Black Swan, La Marquise de Tourny and other unidentified shipwrecks. The firm offers exploration services, including geophysical and geotechnical assessments of seabed mineral deposits to companies, including its subsidiaries and companies, in which it holds an equity position, as a resource development partner. The firm evaluates or explores various types of seabed mineral deposits, such as phosphorites, polymetallic nodules and seafloor massive sulfides. Odyssey offers its marine exploration services to third-party companies."
ceo,Mr. Mark Gordon
sector,Industrials
country,US
fullTimeEmployees,14
phone,18138761776
address,205 S Hoover Blvd Ste 210
city,Tampa
state,FLORIDA
zip,33609
dcfDiff,
dcf,6.65175
image,https://financialmodelingprep.com/image-stock/OMEX.jpg
ipoDate,2001-11-28
defaultImage,True
