,0
symbol,SNX
price,149.93
beta,1.56062
volAvg,340881
mktCap,7728021500
lastDiv,0.4
range,52.06-157.0
changes,3.19
companyName,SYNNEX Corp
currency,USD
cik,0001177394
isin,US87162W1009
cusip,87162W100
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Information Technology Services
website,https://www.synnexcorp.com/
description,"SYNNEX Corp. engages in the provision of distribution, logistics and integration services for the technology industry. The company is headquartered in Fremont, California and currently employs 238,000 full-time employees. The firm provides a range of distribution, logistics and integration services for the technology industry and providing outsourced services focused on customer engagement strategy. The firm operates in two segments: Technology Solutions and Concentrix. The firm's Technology Solutions segment distributes peripherals, information technology (IT) systems, including data center server and storage solutions, system components, software, networking/communications/security equipment, and consumer electronics (CE) and complementary products. Within its Technology Solutions segment, the Company also provides systems design and integration solutions. The firm's Concentrix segment offers a portfolio of solutions and end-to-end business services focused on customer engagement strategy, process optimization, technology innovation, front and back-office automation and business transformation."
ceo,Mr. Dennis Polk
sector,Technology
country,US
fullTimeEmployees,240000
phone,15106563333
address,44201 Nobel Dr
city,Fremont
state,CALIFORNIA
zip,94538
dcfDiff,166.59
dcf,147.268
image,https://financialmodelingprep.com/image-stock/SNX.png
ipoDate,2003-11-26
defaultImage,False
