,0
symbol,CTS
price,30.1
beta,0.89919
volAvg,161929
mktCap,971266820
lastDiv,0.16
range,17.92-31.99
changes,-1.47
companyName,CTS Corp
currency,USD
cik,0000026058
isin,US1265011056
cusip,126501105
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Electronic Components
website,https://www.ctscorp.com/
description,"CTS Corp is a designer and manufacturer of electronic components, actuators and sensors. The company is headquartered in Lisle, Illinois and currently employs 3,230 full-time employees. The firm designs, manufactures and sells a line of sensors, electronic components and actuators primarily to original equipment manufacturers (OEMs) for the transportation, industrial, medical, information technology, defense and aerospace, and communications markets. The company operates manufacturing facilities in North America, Asia and Europe. Its products perform specific electronic functions for a given product family and are intended for use in customer assemblies. The firm's products consist principally of sensors and actuators used in passenger or commercial vehicles; electronic components used in communications infrastructure, information technology and other high-speed applications; switches and potentiometers supplied to multiple markets, and fabricated piezoelectric materials and substrates used primarily in medical, industrial, defense and aerospace, and information technology markets."
ceo,Mr. Kieran O'Sullivan
sector,Technology
country,US
fullTimeEmployees,3570
phone,16305778800
address,4925 Indiana Ave
city,Lisle
state,ILLINOIS
zip,60532
dcfDiff,
dcf,29.278
image,https://financialmodelingprep.com/image-stock/CTS.png
ipoDate,1980-03-17
defaultImage,False
