,0
symbol,SSBI
price,13.16
beta,0.80452
volAvg,3733
mktCap,79875936
lastDiv,0.6
range,6.5-14.24
changes,0.01
companyName,Summit State Bank
currency,USD
cik,
isin,
cusip,
exchange,NASDAQ Global Market
exchangeShortName,NASDAQ
industry,Banks Regional
website,https://www.summitstatebank.com/
description,"Summit State Bank (California)is a state chartered commercial bank. The company is headquartered in Santa Rosa California, California and currently employs 60 full-time employees. The Bank operates through approximately five offices located in Santa Rosa, Petaluma, Rohnert Park and Healdsburg. The Bank considers loans from Marin, Napa and San Francisco counties. The Bank provides a range of financial services to small-to medium-sized businesses and their owners and employees; professionals and professional associations; entrepreneurs; high net worth families; foundations; estates, and to individual consumers. The Bank offers a range of deposit products and services for both commercial and consumer customers, including electronic banking, cash management services and electronic bill payment. The Bank offers Internet banking system, accessible at the Bank's Website, www.summitstatebank.com. The Bank also offers telephone-banking services. ALTO Service Corporation is the Bank's subsidiary."
ceo,Mr. James Brush
sector,Financial Services
country,US
fullTimeEmployees,60
phone,
address,500 Bicentennial Way
city,Santa Rosa
state,CALIFORNIA
zip,95403
dcfDiff,-11.08
dcf,0.0
image,https://financialmodelingprep.com/image-stock/SSBI.png
ipoDate,2006-07-14
defaultImage,False
