,0
symbol,OFG
price,16.5701
beta,1.76446
volAvg,216633
mktCap,850826620
lastDiv,0.28
range,8.63-23.76
changes,0.2801
companyName,OFG Bancorp
currency,USD
cik,0001030469
isin,PR67103X1020
cusip,67103X102
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Banks Regional
website,http://www.ofgbancorp.com/
description,"OFG Bancorp operates as a holding company, which engages in the provision of banking and financial services. The firm is engaged in providing banking and financial services through its subsidiaries. The firm operates through three segments: Banking, Wealth Management and Treasury. The firm provides banking and financial services to its clients through a range of banking and financial solutions, including commercial, consumer, auto, and mortgage lending; checking and savings accounts; financial planning, insurance, financial service, and investment brokerage, and corporate and individual trust and retirement services. The firm provides these services through various subsidiaries, including a commercial bank, Oriental Bank; a securities broker-dealer, Oriental Financial Services Corp. (Oriental Financial Services); an insurance agency, Oriental Insurance, LLC (Oriental Insurance), and a retirement plan administrator, Oriental Pension Consultants, Inc. (OPC)."
ceo,Mr. Jose Fernandez
sector,Financial Services
country,PR
fullTimeEmployees,2431
phone,17877716800
address,254 Munoz Rivera Avenue
city,SAN JUAN
state,
zip,00918
dcfDiff,
dcf,31.4102
image,https://financialmodelingprep.com/image-stock/OFG.png
ipoDate,1987-03-26
defaultImage,False
