,0
symbol,BPOPM
price,26.13
beta,0.093495
volAvg,3649
mktCap,0
lastDiv,1.6640000000000006
range,19.06-27.33
changes,0.4076
companyName,Popular Inc. Popular Capital Trust II
currency,USD
cik,
isin,
cusip,
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Banks
website,http://www.popular.com
description,
ceo,None
sector,Financial Services
country,
fullTimeEmployees,
phone,
address,
city,
state,
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/BPOPM.jpg
ipoDate,
defaultImage,True
