,0
symbol,HESM
price,17.16
beta,2.61185
volAvg,122569
mktCap,309365632
lastDiv,1.7349999999999999
range,5.7-25.66
changes,0.29
companyName,Hess Midstream Operations LP
currency,USD
cik,0001789832
isin,US4281031058
cusip,428103105
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Oil & Gas Midstream
website,https://www.hessmidstream.com/
description,"Hess Midstream LP engages in the ownership, development and acquisition of midstream assets to provide services to third-party crude oil and natural gas producers. The company is headquartered in Houston, Texas and currently employs 170 full-time employees. The firm owns, operates, develops and acquires a set of midstream assets to provide services to Hess and third-party crude oil and natural gas producers. The firm's assets are primarily located in the Bakken and Three Forks shale plays in the Williston Basin area of North Dakota (collectively referred as the Bakken). The company operates its business through three segments: gathering; processing and storage; and terminaling and export. Its gathering business consists of its 20% controlling economic interest in Gathering Opco, which owns North Dakota natural gas, natural gas liquids and crude oil gathering systems. Its processing and storage business consists of its 20% controlling economic interest in the Tioga Gas Plant and its interest in the Mentor Storage Terminal. Its terminaling and export business consists of its 20% controlling economic interest in Logistics Opco."
ceo,Mr. John Hess
sector,Energy
country,US
fullTimeEmployees,176
phone,17134964000
address,1501 McKinney St
city,Houston
state,TEXAS
zip,77010
dcfDiff,226.58
dcf,16.5009
image,https://financialmodelingprep.com/image-stock/HESM.png
ipoDate,2017-04-05
defaultImage,False
