,0
symbol,GDL
price,8.44
beta,0.34278
volAvg,19541
mktCap,121606048
lastDiv,0.43999999999999995
range,4.94-9.52
changes,-0.04
companyName,GDL Fund
currency,USD
cik,
isin,US3615701048
cusip,361570104
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Asset Management
website,http://www.gabelli.com
description,"The GDL Fund (the Fund) is a diversified closed-end management investment fund. The Fund's primary investment objective is to achieve absolute returns in various market conditions without excessive risk of capital. The Fund will seek to achieve its objective by investing primarily in merger arbitrage transactions and, to a lesser extent, in corporate reorganizations involving stubs, spin-offs, and liquidations. The Fund will invest at least 80% of its assets in securities or hedging arrangements relating to companies involved in corporate transactions or reorganizations, giving rise to the possibility of realizing gains upon or within relatively short periods of time after the completion of such transactions or reorganizations. It has investment in sectors, including financial services, energy and utilities, semiconductors, food and beverage, healthcare, and cable and satellite. The Fund's advisor is Gabelli Funds, LLC."
ceo,
sector,Financial Services
country,US
fullTimeEmployees,
phone,19149215100
address,One Corporate Center
city,Rye
state,NEW YORK
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/GDL.png
ipoDate,2007-01-26
defaultImage,False
