,0
symbol,FRD
price,5.72
beta,0.73045
volAvg,11641
mktCap,40500116
lastDiv,0.08
range,3.72-6.5
changes,0.008
companyName,Friedman Industries Inc
currency,USD
cik,0000039092
isin,US3584351056
cusip,358435105
exchange,NYSE American
exchangeShortName,AMEX
industry,Steel
website,http://www.friedmanindustries.com/
description,"Friedman Industries, Inc. engages in the provision of manufacture and trade of steel products. The company is headquartered in Longview, Texas and currently employs 100 full-time employees. The firm has two product groups: coil and tubular products. The company purchases prime hot-rolled steel coils, processes the coils into flat, finished sheet and plate, and sells these products on a wholesale, rapid-delivery basis in competition with steel mills, importers and steel service centers. The company owns and operates approximately two coil processing facilities located in Hickman, Arkansas (Hickman) and Decatur, Alabama (Decatur). Through its Texas Tubular Products Division (TTP) in Lone Star, Texas, the Company manufactures, purchases, processes and markets tubular products (pipe). TTP operates over two pipe mills. The company sells coil products and processing services to approximately 125 customers located primarily in the midwestern, southwestern and southeastern regions of the United States."
ceo,Mr. Michael Taylor
sector,Basic Materials
country,US
fullTimeEmployees,100
phone,19037583431
address,1121 Judson Rd Ste 124
city,Longview
state,TEXAS
zip,75601
dcfDiff,-7.7
dcf,8.33668
image,https://financialmodelingprep.com/image-stock/FRD.png
ipoDate,1972-03-15
defaultImage,False
