,0
symbol,BANR
price,42.79
beta,1.17468
volAvg,173653
mktCap,1505985540
lastDiv,2.6399999999999997
range,27.12-59.64
changes,-1.24
companyName,Banner Corp
currency,USD
cik,0000946673
isin,US06652V2088
cusip,06652V208
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Banks Regional
website,http://investor.bannerbank.com/
description,"Banner Corp. operates as a holding company for Banner Bank. The company is headquartered in Walla Walla, Washington and currently employs 2,187 full-time employees. The firm is engaged in the business of planning, directing and coordinating the business activities of its subsidiaries, Banner Bank and Islanders Bank. Banner Bank is a Washington-chartered commercial bank. Banner Bank is a regional bank, which offers a range of commercial banking services and financial products to individuals, businesses and public sector entities in its primary market areas. Banner Bank is also an active participant in the secondary market, engaging in mortgage banking operations through the origination and sale of one- to four-family and multi-family residential loans. Islanders Bank is also a Washington-chartered commercial bank. Islanders Bank is a community bank, which offers similar banking services to individuals, businesses and public entities located primarily in the San Juan Islands. The Banks' primary business is that of traditional banking institutions, accepting deposits and originating loans."
ceo,Mr. Mark Grescovich
sector,Financial Services
country,US
fullTimeEmployees,2198
phone,15095273636
address,10 S 1st Ave
city,Walla Walla
state,WASHINGTON
zip,99362
dcfDiff,
dcf,46.4406
image,https://financialmodelingprep.com/image-stock/BANR.jpg
ipoDate,1995-11-01
defaultImage,True
