,0
symbol,KSM
price,10.95
beta,0.23421
volAvg,24338
mktCap,122682704
lastDiv,0.5239999999999999
range,7.58-12.45
changes,0.0
companyName,DWS Strategic Municipal Income Trust
currency,USD
cik,
isin,US23342Q1013
cusip,23342Q101
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Asset Management
website,https://fundsus.deutscheawm.com/EN/products/deutsche-strategic-municipal-income-trust.jsp
description,"DWS Strategic Municipal Income Trust (the Fund) is a closed-end, diversified management investment company. Its investment objective is to provide a high level of current income exempt from federal income tax. The Fund intends to invest at least 50% of its assets in investment-grade or unrated municipal securities of comparable quality and may invest up to 50% of its assets in high-yield municipal securities that are below investment grade. The lowest-quality municipal securities, in which the Fund is focused on investing, are those that are rated B by Moody's Investors Service, Inc. and B- by Standard & Poor's Corporation. The Fund invests in municipal and revenue bond sectors. It has investments in Arizona, Colorado, Connecticut, Florida, Georgia, Guam, Illinois, Indiana, Iowa, Kansas, Kentucky, Mississippi, Missouri, Nevada, New Jersey, North Carolina, Pennsylvania, Maryland and Hawaii, among others. Deutsche Investment Management Americas Inc. is the Fund's investment advisor."
ceo,Ms. Hepsen Uzcan
sector,Financial Services
country,US
fullTimeEmployees,0
phone,12124544500
address,875 THIRD AVENUE
city,Boston
state,MASSACHUSETTS
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/KSM.jpg
ipoDate,1989-03-23
defaultImage,True
