,0
symbol,HT
price,6.14
beta,2.38478
volAvg,575216
mktCap,235586272
lastDiv,0.56
range,2.29-14.81
changes,0.12
companyName,Hersha Hospitality Trust
currency,USD
cik,0001063344
isin,US4278255009
cusip,427825500
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,REIT Hotel & Motel
website,http://www.hersha.com
description,"Hersha Hospitality Trust is a self-advised real estate investment trust in the hospitality sector, which owns and operates hotels in urban gateway markets. The company is headquartered in Harrisburg, Pennsylvania and currently employs 54 full-time employees. The firm invests primarily in institutional grade hotels in urban gateway markets, including New York, Washington, District of Columbia, Boston, Philadelphia, South Florida and select markets on the West Coast. As of December 31, 2017, the Company's hotels included 50 hotels totaling 7,725 rooms located in New York, Washington, DC, Boston, Philadelphia, South Florida and select markets on the West Coast. The Company’s properties operate under brands that include Marriott International, Hilton Hotels, Hyatt Hotels, Intercontinental Hotel Group, and Pan Pacific."
ceo,Mr. Jay Shah
sector,Real Estate
country,US
fullTimeEmployees,49
phone,17172364400
address,44 Hersha Dr
city,Harrisburg
state,PENNSYLVANIA
zip,17102
dcfDiff,91.39
dcf,5.88425
image,https://financialmodelingprep.com/image-stock/HT.png
ipoDate,1998-05-27
defaultImage,False
