,0
symbol,ICMB
price,3.665
beta,2.30392
volAvg,30283
mktCap,50969520
lastDiv,0.8565200000000001
range,1.3704071-7.646475
changes,0.015
companyName,Investcorp Credit Management BDC Inc
currency,USD
cik,0001578348
isin,US46090R1041
cusip,46090R104
exchange,NasdaqGS
exchangeShortName,NASDAQ
industry,Asset Management
website,http://www.icmbdc.com/
description,"Investcorp Credit Management BDC, Inc., formerly CM Finance Inc, is an externally managed, non-diversified closed-end management investment company. The Company is a specialty finance company that invests primarily in the debt of the United States middle-market companies. The Company's primary investment objective is to maximize total return to stockholders in the form of current income and capital appreciation by investing in debt and related equity of privately held lower middle-market companies. As of June 30, 2016, the Company's portfolio consisted of debt and equity investments in 22 portfolio companies. It invests in unitranche loans and standalone second and first lien loans, with an emphasis on floating rate debt. It also selectively invests in mezzanine loans/structured equity and in the equity of portfolio companies through warrants and other instruments.CM Investment Partners LLC is an external investment advisor of the Company."
ceo,Mr. Michael Mauer
sector,Financial Services
country,US
fullTimeEmployees,
phone,12123885813
address,"280 PARK AVENUE, 39TH FLOOR"
city,New York City
state,NEW YORK
zip,10022
dcfDiff,
dcf,3.71088
image,https://financialmodelingprep.com/image-stock/ICMB.jpg
ipoDate,2014-02-06
defaultImage,True
