,0
symbol,WMT
price,150.54
beta,0.39309
volAvg,9689881
mktCap,426592698000
lastDiv,2.1500000000000004
range,102.0-151.33
changes,2.31
companyName,Walmart Inc
currency,USD
cik,0000104169
isin,US9311421039
cusip,931142103
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Discount Stores
website,https://corporate.walmart.com
description,"Walmart, Inc. engages in retail and wholesale business. The company is headquartered in Bentonville, Arkansas and currently employs 2,200,000 full-time employees. The firm offers an assortment of merchandise and services at everyday low prices (EDLP). The firm operates through three segments: Walmart U.S., Walmart International and Sam's Club. The Walmart U.S. segment includes the Company's mass merchant concept in the United States operating under the Walmart brands, as well as digital retail. The Walmart International segment consists of the Company's operations outside of the United States, including various retail Websites. The Sam's Club segment includes the warehouse membership clubs in the United States, as well as samsclub.com. The firm operates approximately 11,600 stores under 59 banners in 28 countries and e-commerce Websites in 11 countries."
ceo,Mr. C. Douglas McMillon
sector,Consumer Defensive
country,US
fullTimeEmployees,2200000
phone,14792734000
address,702 SW 8th St
city,Bentonville
state,ARKANSAS
zip,72716
dcfDiff,-87.49
dcf,147.712
image,https://financialmodelingprep.com/image-stock/WMT.jpg
ipoDate,1972-08-25
defaultImage,True
