,0
symbol,LBTYK
price,20.855
beta,1.381112
volAvg,3011524
mktCap,12276212700
lastDiv,0.0
range,14.36-23.62
changes,0.685
companyName,Liberty Global plc
currency,USD
cik,
isin,
cusip,
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Entertainment
website,http://www.libertyglobal.com
description,
ceo,Mr. Michael Thomas Fries
sector,Communication Services
country,United Kingdom
fullTimeEmployees,20200
phone,44 20 8483 6300
address,Griffin House
city,London
state,
zip,W6 8BS
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/LBTYK.jpg
ipoDate,
defaultImage,True
