,0
symbol,XAN
price,2.76
beta,1.26827
volAvg,619890
mktCap,88577504
lastDiv,0.55
range,0.95-12.51
changes,0.26
companyName,Exantas Capital Corp
currency,USD
cik,0001332551
isin,US30068N1054
cusip,30068N105
exchange,NYSE
exchangeShortName,NYSE
industry,REIT Mortgage
website,https://www.exantas.com/
description,"Exantas Capital Corp. is a real estate investment trust, which engages in the origination, holding, and management of commercial mortgage loans, and commercial real estate-related debt investments. The company is headquartered in New York, New York and currently employs 0 full-time employees. The firm operates through four segments: Commercial Real Estate Debt Investments, Commercial Finance, Residential Mortgage Lending and Corporate & Other. The Commercial Real Estate Debt Investments segment includes the Company's activities and operations related to commercial real estate loans, commercial real estate-related securities and investments in real estate. The Commercial Finance segment includes the Company's activities and operations related to syndicated corporate loans, syndicated corporate loan-related securities and direct financing leases. The Residential Mortgage Lending segment includes the Company's activities and operations related to the investment in residential mortgage-backed securities (RMBS)."
ceo,Mr. Robert Lieber
sector,Real Estate
country,US
fullTimeEmployees,0
phone,12126213210
address,717 5th Ave Ste 12
city,New York City
state,NEW YORK
zip,
dcfDiff,
dcf,4.4847
image,https://financialmodelingprep.com/image-stock/XAN.png
ipoDate,2006-02-07
defaultImage,False
