,0
symbol,TRNE
price,10.4
beta,0.0
volAvg,1385313
mktCap,390194464
lastDiv,0.0
range,9.4-12.99
changes,0.11
companyName,Trine Acquisition Corp
currency,USD
cik,
isin,US89628U1088
cusip,89628U108
exchange,NYSE
exchangeShortName,NYSE
industry,Shell Companies
website,
description,"Trine Acquisition Corp. is a blank check company. The Company is formed for the purpose of effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization or similar business combination with one or more businesses. The Company intends to acquire and operate a business in the technology, consumer, and/or media and communications industries."
ceo,Mr. Leo Joseph Hindery Jr.
sector,Financial Services
country,US
fullTimeEmployees,
phone,12125032855
address,
city,New York City
state,NEW YORK
zip,10174
dcfDiff,
dcf,
image,https://financialmodelingprep.com/image-stock/TRNE.jpg
ipoDate,2019-03-15
defaultImage,True
