,0
symbol,CYRX
price,60.305
beta,1.24064
volAvg,900058
mktCap,2391919360
lastDiv,0.0
range,13.01-60.82
changes,3.945
companyName,Cryoport Inc
currency,USD
cik,0001124524
isin,US2290503075
cusip,229050307
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Integrated Freight & Logistics
website,https://www.cryoport.com/
description,"CryoPort, Inc. engages in the provision of logistics solutions to the life science industry. The company is headquartered in Brentwood, Tennessee and currently employs 73 full-time employees. The firm provides logistics solutions for biologic materials, such as immunotherapies, stem cells, chimeric antigen receptors (CAR)-T cells, and reproductive cells for clients. The firm's Cryoport Express Solution includes a cloud-based logistics operating platform, which is branded as the Cryoportal. The firm's Cryoport Express Solutions are made up of the Cryoportal software platform, Cryoport Express Shippers, Cryoport Express Smart Pak data loggers and its life sciences cold chain logistics expertise. The Cryoportal is used by the Company, its clients and its business partners to automate the entry of orders, prepare customs documentation, and to facilitate status and location monitoring of shipped orders while in transit."
ceo,Mr. Jerrell Shelton
sector,Industrials
country,US
fullTimeEmployees,105
phone,19492321900
address,112 Westwood Pl Ste 350
city,Brentwood
state,TENNESSEE
zip,37027
dcfDiff,-77.81
dcf,45.2576
image,https://financialmodelingprep.com/image-stock/CYRX.png
ipoDate,2015-07-24
defaultImage,False
