,0
symbol,GIL
price,23.56
beta,1.66845
volAvg,718993
mktCap,4682432000
lastDiv,0.28800000000000003
range,9.42-30.29
changes,-0.21
companyName,Gildan Activewear Inc
currency,USD
cik,0001061894
isin,CA3759161035
cusip,375916103
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Apparel Manufacturing
website,https://www.gildan.com/
description,"Gildan Activewear, Inc. engages in the manufacture and sale of printwear and branded apparel. The company is headquartered in Montreal, Quebec and currently employs 53,000 full-time employees. The firm operates through two segments: Printwear and Branded Apparel. The Printwear segment designs, manufactures, sources, markets, and distributes undecorated activewear products. The Branded Apparel segment designs, manufactures, sources, markets, and distributes branded family apparel, which includes athletic, casual and dress socks, underwear, activewear, sheer hosiery, legwear, and shapewear products, which are sold to retailers in the United States and Canada. The firm sells its products under various brands, including the Gildan, Gold Toe, Anvil, Comfort Colors, American Apparel, Alstyle, Secret, Silks, Kushyfoot, Secret Silky, Therapy Plus, Peds, and MediPeds brands. The firm distributes its products in printwear markets in the United States, Canada, Mexico, Europe, Asia-Pacific and Latin America."
ceo,Mr. Glenn Chamandy
sector,Consumer Cyclical
country,CA
fullTimeEmployees,51000
phone,15147352023
address,"33rd, 600 De Maisonneuve Blvd W Floor"
city,MONTREAL
state,QUEBEC
zip,H3A 3J2
dcfDiff,9.47
dcf,23.8775
image,https://financialmodelingprep.com/image-stock/GIL.png
ipoDate,1998-06-19
defaultImage,False
